sample	AMIKACIN	AMINOGLYCOSIDE	APRAMYCIN	AZITHROMYCIN	BETA-LACTAM	BLEOMYCIN	CEFTAROLINE	CEPHALOSPORIN	CHLORAMPHENICOL	CLARITHROMYCIN	CLINDAMYCIN	DAPTOMYCIN	ERYTHROMYCIN	FLORFENICOL	FOSFOMYCIN	FUSIDIC ACID	FUSIDIC_ACID	GENTAMICIN	KANAMYCIN	LINCOMYCIN	LINCOSAMIDE	LINEZOLID	METHICILLIN	MUPIROCIN	PRISTINAMYCIN	QUATERNARY AMMONIUM	QUINOLONE	RIFAMPIN	SPECTINOMYCIN	SPIRAMYCIN	STREPTOGRAMIN	STREPTOGRAMIN B	STREPTOMYCIN	STREPTOTHRICIN	SULFONAMIDE	TELITHROMYCIN	TETRACYCLINE	TOBRAMYCIN	TRIMETHOPRIM	TYLOSIN
SRR23449666	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449667	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449668	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449669	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449671	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449672	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449674	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449675	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	R	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449676	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	R	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449677	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	R	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449679	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449680	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449681	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449682	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449683	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449685	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449686	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449694	S	S	S	S	R	S	S	S	R	S	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449697	S	S	S	S	R	S	S	S	R	S	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449698	S	S	S	S	R	S	S	S	R	S	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449700	S	S	S	S	R	S	S	S	R	S	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449702	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449703	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449704	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449705	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449706	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449707	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449708	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449709	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449711	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449719	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	R	S	R	R	S	S	S	S	R	S	S	R	S	R	S	R	R
SRR23449720	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	S	R	S	R	R	S	S	R	S	R	R	R	R	R	R	S	R	R
SRR23449721	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	R	S	R	R	S	S	S	S	R	R	S	R	S	R	S	R	R
SRR23449722	R	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	R	S	S	S	S	R	S	R	R	S	S	R	S	R	R	R	R	R	R	S	R	R
SRR23449743	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449747	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449751	S	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449752	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	R	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449753	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449754	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449755	R	S	S	S	R	R	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	R	R	S
SRR23449774	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449775	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449776	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449777	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449778	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449781	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449782	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449783	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449784	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449785	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449786	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	R	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	S
SRR23449788	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	S
SRR23449789	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449790	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449791	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449792	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449794	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449795	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449796	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449797	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449798	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449799	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	S
SRR23449801	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449803	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449806	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449807	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449809	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449811	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	S
SRR23449813	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449814	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449823	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449824	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449825	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449826	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449827	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449828	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449829	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449831	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449832	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449833	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449834	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	R	R	S	S	S
SRR23449835	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449836	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449837	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449839	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449840	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449841	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449842	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449843	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449844	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449845	S	S	S	S	S	S	S	S	S	S	S	S	R	S	R	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S	S	R	S	S	S	S	R	S	S	S
SRR23449846	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23449848	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449849	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449850	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449851	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23449853	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449854	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449855	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449856	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449857	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23449858	S	S	S	R	R	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	R	S	S
SRR23449859	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23648410	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23648411	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23648412	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23648413	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23648414	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	S	S	R	R	S	S	S
SRR23648417	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648418	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648419	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648420	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648423	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	R
SRR23648424	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	R	S	R	S	S	S	R	R	S	S	R
SRR23648431	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23648434	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	R	S	R	S	S	S	R	S	R	R	S	S	R	R	S	S	R
SRR23648435	S	S	S	S	R	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	R	R	S	R	S	S	S	R	S	R	R	S	S	R	R	S	S	R
SRR23648436	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648437	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648438	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648439	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648440	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648441	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	R	S	S	S
SRR23648442	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648443	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648444	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648446	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648447	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648448	R	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR23648450	R	S	S	S	R	R	S	S	S	S	S	S	S	S	S	S	S	R	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	S	S	S	R	R	R	S
SRR23648451	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648452	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648454	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648457	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648463	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648464	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648466	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648467	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23648469	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23648470	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	S	R	S	R	R	R	S	R	R	S	S	S
SRR23648476	R	S	S	R	R	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	S	R	R	S	R	R	S	S	R	R	S	S	S
SRR23648478	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23648479	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23648480	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23648481	S	S	S	R	R	S	S	S	S	R	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	R	R	S	S	S
SRR23648485	S	S	S	S	S	S	S	S	S	S	R	S	R	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	R	S	S	R
SRR23648488	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648490	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648492	S	S	S	S	R	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S	S	S	S	S	S	S	S	R	S	S	S
SRR23648493	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23648495	R	S	S	S	R	S	S	S	S	S	S	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	S	S	R	S	S	R	R	R	S	S	R	S	S	S
SRR23648496	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23648497	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
SRR23648498	S	S	S	R	S	R	S	S	S	R	R	S	R	S	R	S	S	S	R	S	S	S	R	S	S	S	R	R	R	S	S	S	S	S	S	R	R	R	S	S
